Id,SalePrice
1758,153854.6006859095
1759,143879.14532436949
1760,163500.05204851012
1761,146184.6750478338
1762,176638.47378731778
1763,165386.9953708079
1764,130436.13026017533
1765,158644.12269218688
1766,157749.49377526602
1767,163353.84476747346
1768,166380.58875832774
1769,155219.5621326973
1770,179798.4930699206
1771,142275.90626370197
1772,143079.61635019933
1773,147553.267275571
1774,120090.67729507897
1775,144391.35874145926
1776,119926.79897707314
1777,106827.35556645952
1778,189767.97904123424
1779,128602.87148842102
1780,184781.11492739432
1781,135149.37612474
1782,125684.79032348184
1783,163346.85087603814
1784,172147.31209967984
1785,108850.48290441642
1786,142814.58574247232
1787,179013.5707003468
1788,90110.07358666827
1789,103731.45497111023
1790,98290.2182005276
1791,138359.4171126862
1792,131013.83872010994
1793,138820.03051709817
1794,198221.53580151056
1795,135352.8329418753
1796,185246.7818735418
1797,112361.61130779234
1798,142160.15258317319
1799,120460.67489863525
1800,214500.99583374278
1801,117378.205038153
1802,118893.01765438181
1803,157933.56468333275
1804,174999.40242050044
1805,145594.36418169443
1806,111391.0788149458
1807,111558.06051118622
1808,125589.63071184495
1809,149329.94081677755
1810,141624.267142857
1811,107796.41852929433
1812,102386.8515079491
1813,113534.53273446512
1814,90581.41090163623
1815,60514.253831788206
1816,126071.07581335156
1817,177845.82640919174
1818,142433.16434173728
1819,165495.32295766886
1820,106762.17572226329
1821,137820.77399738683
1822,137935.10129104086
1823,97849.9511599302
1824,114435.22978319877
1825,145045.2246047746
1826,122232.61694916882
1827,92342.76717705242
1828,127003.8218194781
1829,95232.1913048534
1830,108277.59799252711
1831,123415.25895351698
1832,94258.85752342333
1833,134744.38144069523
1834,165515.39040413644
1835,87055.44558043369
1836,110518.06060498588
1837,121733.66050176385
1838,117180.31040128086
1839,125777.71939225771
1840,138246.77316701078
1841,134978.29764525348
1842,100124.40260707834
1843,135016.0758298856
1844,193796.6531659805
1845,141595.665340056
1846,163488.67624580738
1847,176103.62291263323
1848,94988.6929985702
1849,120335.61658034757
1850,126026.07826945424
1851,162866.18493437904
1852,149111.19146837527
1853,178308.57613980657
1854,192069.9623636679
1855,190043.68274616206
1856,218463.4827250774
1857,194284.7101804135
1858,118226.55430351828
1859,118764.67347114683
1860,171753.9298504719
1861,118764.67347114683
1862,193775.88177339788
1863,191498.68262290038
1864,191498.68262290038
1865,377046.03346454253
1866,345278.6596957584
1867,211737.70041469944
1868,301135.88613246207
1869,219908.12961844137
1870,206415.85429954165
1871,299698.72056086676
1872,219396.6075663969
1873,236004.87441151094
1874,132364.75314478556
1875,162198.3496480321
1876,197360.48845807405
1877,204175.72420599926
1878,221973.67730104338
1879,161602.14953400436
1880,132885.12092611194
1881,211254.34075167702
1882,229963.85008912277
1883,195589.48291351346
1884,195589.48291351346
1885,228230.96006581438
1886,313965.239015563
1887,217383.25545805448
1888,223545.00895104252
1889,215200.98102581972
1890,132604.55267458016
1891,117195.09315025434
1892,117900.31500474276
1893,123216.57442817577
1894,116568.16194520726
1895,145880.13818221516
1896,137501.82460315916
1897,134640.89850488785
1898,145649.45516920698
1899,163110.1687122117
1900,187489.67438325574
1901,181865.0039463912
1902,156921.67317890623
1903,177788.86582805132
1904,196196.73699189647
1905,182402.58370488152
1906,172897.07815292614
1907,190111.4428415635
1908,119998.10387443617
1909,167236.26433392696
1910,134061.75771217406
1911,225321.94643958882
1912,316079.1968509702
1913,130486.38838595965
1914,74232.33709926876
1915,376936.28502999275
1916,64416.318449669765
1917,226895.55038151264
1918,157645.44477542888
1919,174978.56002809803
1920,124929.1072968698
1921,361332.5420705641
1922,327762.81495640863
1923,208950.92656221145
1924,232172.37971091885
1925,198844.8302053973
1926,373819.8795720299
1927,147573.46844670863
1928,136993.84034904445
1929,138597.172007895
1930,142049.17541317793
1931,159375.08274514778
1932,156852.63962860667
1933,214967.2705093025
1934,173264.38848351178
1935,184920.0925990152
1936,183843.31720261317
1937,183670.52619234953
1938,192616.03994037808
1939,316102.72643816797
1940,184041.4223018981
1941,176862.4643361642
1942,190329.8862729217
1943,212681.91964626947
1944,409408.4204605106
1945,439175.2785241554
1946,160223.07453729925
1947,377506.3618455242
1948,151632.91669613635
1949,275116.65550384735
1950,192691.51060241714
1951,240575.42237563143
1952,215053.5035180222
1953,167618.41846246013
1954,197727.41459975502
1955,153902.49739306048
1956,219666.91691627936
1957,149704.14256293757
1958,224898.7043039103
1959,132035.39926795446
1960,142044.09448187065
1961,128296.7193912308
1962,109068.61023781112
1963,109068.61023781112
1964,109068.61023781112
1965,125756.35928287111
1966,132494.8240599666
1967,303404.5669396721
1968,433442.81541001366
1969,387927.8650354032
1970,394308.3663206561
1971,405510.8683338545
1972,366910.33785879565
1973,284814.21535947715
1974,351226.95157526806
1975,424256.051495349
1976,233722.26809177856
1977,297926.19504754996
1978,312264.69853176177
1979,268701.63819326577
1980,174439.01637370596
1981,325353.8710777182
1982,209351.45236142306
1983,207109.84664604667
1984,186933.40747017952
1985,211153.5598936332
1986,186348.5344885849
1987,224697.1122542659
1988,196250.2637286842
1989,203320.10446455624
1990,206956.9837971574
1991,210791.92752538284
1992,215718.59197804698
1993,194488.8920385896
1994,204599.69360372302
1995,181653.31580731177
1996,298701.22869450535
1997,449711.65263479546
1998,293739.2545130962
1999,357663.7392318879
2000,282099.01970522245
2001,319758.6807010652
2002,260877.00090313822
2003,237799.19937094327
2004,262064.58998968446
2005,267966.3878273158
2006,203557.23512385009
2007,220694.94525984285
2008,227689.38989930556
2009,216204.5434947373
2010,195817.08676472277
2011,148599.83508383113
2012,192747.82646293665
2013,215465.1825212568
2014,213484.40565053187
2015,227827.6508515927
2016,210680.34502624735
2017,206910.4228166595
2018,146747.90119115706
2019,145632.3840035612
2020,119122.96363931587
2021,135035.64743230614
2022,156864.40137950573
2023,145828.609931328
2024,292343.20290235186
2025,332128.10270347045
2026,188020.39779450546
2027,180603.45177170038
2028,163650.05909611643
2029,142545.06130507216
2030,260649.17568625652
2031,268751.58776695124
2032,317669.3377797654
2033,241184.0713531243
2034,183188.11023905347
2035,196040.0677724826
2036,185848.36132771248
2037,185848.36132771248
2038,275966.9333878968
2039,277165.18432920694
2040,239561.3581934043
2041,268577.97883858974
2042,204368.95606506348
2043,149422.28632570562
2044,137216.79428438377
2045,172968.99333598404
2046,123411.475596342
2047,157891.3708805895
2048,162826.60375206976
2049,118848.59132974748
2050,171831.22613531334
2051,120052.62613090278
2052,131626.54269012852
2053,150128.27247334018
2054,168170.35499700397
2055,156125.22912940528
2056,158147.18996204287
2057,137024.70005872526
2058,197989.72548493888
2059,151983.31847990747
2060,144347.59051200296
2061,154955.98370925747
2062,130436.13026017533
2063,151964.35130971513
2064,127172.72603919437
2065,120028.51897906973
2066,156369.58034180425
2067,137226.9369002653
2068,117991.6185658393
2069,101055.73046451747
2070,118958.08599447034
2071,136495.1847357773
2072,137593.12816425573
2073,148661.2470683176
2074,153802.44669979485
2075,144523.97434961126
2076,139444.08133869065
2077,154573.91863876188
2078,140947.86637637162
2079,121775.88425555923
2080,117378.205038153
2081,127187.37922764674
2082,117509.69806190682
2083,137904.46235737996
2084,125684.79032348184
2085,127966.46710903688
2086,111670.14958604808
2087,112367.05174965455
2088,120578.30714539638
2089,90581.41090163623
2090,159177.02737934425
2091,104310.1671216045
2092,112031.94383030021
2093,162416.09559415618
2094,134439.51122811876
2095,131207.4194482713
2096,98916.75869312622
2097,114759.08254635896
2098,110293.27827793377
2099,102526.15332892926
2100,101632.77711765286
2101,102712.93624697006
2102,133032.86880467186
2103,117478.93351109563
2104,114827.08490211712
2105,161338.13081673728
2106,99804.13855794731
2107,146582.80255896228
2108,129628.91334231338
2109,112998.41125893126
2110,123592.90259331746
2111,136942.47423115192
2112,137167.09418381038
2113,128407.42897293382
2114,123323.01402631085
2115,142820.44195065994
2116,111246.8222307968
2117,118981.52241526054
2118,135687.94170043565
2119,117478.93351109563
2120,137272.7443190735
2121,104007.39433924622
2122,118981.52241526054
2123,85775.59706425395
2124,148643.98355772675
2125,124737.02583706453
2126,133992.48733269036
2127,145473.87029975053
2128,155916.27745759685
2129,122191.96013181398
2130,122449.72091580041
2131,128190.9473187921
2132,98544.8442540341
2133,91783.12766830523
2134,128739.29250638989
2135,88565.0825349006
2136,95296.14406280327
2137,134757.73501447693
2138,140255.3932958023
2139,159305.12057719653
2140,148147.49560261526
2141,151168.61750512436
2142,142430.70379460728
2143,142665.28305903525
2144,128981.90852169592
2145,161809.67004078603
2146,164021.28530058963
2147,178685.4764825795
2148,130782.36931345623
2149,152049.39579801058
2150,209742.15746200446
2151,154557.80429212036
2152,137496.57223039152
2153,172388.3866227451
2154,127438.90509775309
2155,164326.15331406533
2156,193585.39197035172
2157,208106.80282810237
2158,234191.4835295665
2159,211998.65375077835
2160,218336.58692714837
2161,220565.09469560703
2162,282740.61978619767
2163,356952.34533758735
2164,240655.5450329927
2165,206364.93885017475
2166,143381.02397734107
2167,204604.68885107385
2168,205233.527990399
2169,217853.34331356193
2170,211828.30318865564
2171,147499.7191901217
2172,152528.9873089889
2173,145819.2966299821
2174,212530.46001403045
2175,245335.02181214848
2176,327910.92055502266
2177,231550.85898706224
2178,219286.75082246735
2179,160829.81305554192
2180,138907.38050242042
2181,208843.90318760503
2182,205623.6747423016
2183,200907.69276093846
2184,124057.52511079323
2185,138005.1680313984
2186,122159.3660042749
2187,172177.50785331018
2188,175800.10968860396
2189,151413.82812219605
2190,88510.90421803317
2191,96403.0711164132
2192,106263.36784737183
2193,112063.53265314644
2194,94533.08492592104
2195,144091.57310927435
2196,140739.9585691839
2197,106333.64870749571
2198,125927.2002573889
2199,138141.47335185346
2200,188927.1153273253
2201,152676.00368068257
2202,229141.50573939685
2203,172517.8926742822
2204,184144.95484900844
2205,143635.32906023043
2206,165286.18878694333
2207,197234.09809494094
2208,194775.8726509731
2209,185222.26359496743
2210,132564.14702441197
2211,93285.71657247013
2212,108768.92804163363
2213,107071.48859567475
2214,149354.24692373452
2215,93098.9438435717
2216,128019.69396189575
2217,64158.12723661693
2218,111341.86107087841
2219,93382.06881844615
2220,127617.41746879293
2221,376936.28502999275
2222,354652.45514840615
2223,262849.9524354968
2224,212945.87757894097
2225,123446.09501235532
2226,149838.40815741333
2227,202495.2047760415
2228,294601.3590078861
2229,236106.80300238365
2230,141672.55241713027
2231,209460.51711796143
2232,158957.2701491427
2233,224909.9703978303
2234,298340.5517374856
2235,268837.10842171224
2236,226943.17284011518
2237,283587.16351113404
2238,160703.96500136654
2239,119542.91266731714
2240,148098.32461613827
2241,135333.31722994198
2242,116369.78922902326
2243,126892.41273171203
2244,96413.5861941328
2245,123424.93940722212
2246,151493.23392012797
2247,98514.40191900438
2248,143670.74274945701
2249,155653.58011667442
2250,126173.06978555287
2251,115492.9159289545
2252,149701.03487600994
2253,154310.44945528664
2254,164635.20960957184
2255,177554.26730259572
2256,188019.44141967426
2257,177786.58683719995
2258,164539.21480928577
2259,181689.84056491073
2260,154179.03608915122
2261,188677.74123361727
2262,219653.09976597442
2263,420100.91545303346
2264,392361.1423486499
2265,141616.96780621732
2266,365204.37024954706
2267,371296.6990314213
2268,499429.1170759602
2269,153748.404469223
2270,216557.81563545676
2271,194767.36182316154
2272,214215.82968545647
2273,166030.62343218844
2274,171462.9403079477
2275,167664.63554130602
2276,227496.72804933283
2277,174574.45106635717
2278,120460.67489863525
2279,135581.54966269978
2280,120733.57816560678
2281,202195.52772982436
2282,191241.0055263214
2283,109068.61023781112
2284,115272.65939935355
2285,143819.2538422294
2286,123753.25846953633
2287,419086.76898334577
2288,308350.1952178643
2289,281373.99288163806
2290,442465.2293688035
2291,365318.8920440667
2292,385562.6962432928
2293,426145.65282602725
2294,360842.3222701857
2295,414721.00735469256
2296,240982.44521611667
2297,423547.45978921145
2298,393353.07292959787
2299,285316.36290521926
2300,300744.85804116604
2301,407679.92309092183
2302,216359.69540798976
2303,210857.18335878887
2304,235838.93919080085
2305,233989.63302631
2306,211196.09199839132
2307,202448.39932236096
2308,223075.36143683732
2309,307900.0979689827
2310,219052.48014811423
2311,200645.50913399522
2312,191368.67717493887
2313,194488.8920385896
2314,189446.28994368316
2315,198940.42760195406
2316,203727.98473392858
2317,183542.33947357562
2318,201418.71773210174
2319,199717.9725893497
2320,187470.10605239635
2321,221500.20788437178
2322,219603.83320159733
2323,212855.79400711905
2324,222386.6679790076
2325,206139.382250579
2326,206301.19766367774
2327,205809.0256347491
2328,212917.54181199532
2329,189206.96317760585
2330,179637.06113395776
2331,323847.76222158736
2332,409259.16359184036
2333,289711.7459629987
2334,279271.517862386
2335,356254.88559867087
2336,303930.56944906135
2337,185702.4381762932
2338,213092.98071820845
2339,232856.84369229773
2340,357227.0181415554
2341,194062.6116604138
2342,208645.96618305193
2343,227646.40304055484
2344,198736.63328645861
2345,206760.71773889783
2346,203557.23512385009
2347,187575.50101553055
2348,218993.94583362655
2349,201607.85447598898
2350,345793.31046535773
2351,297805.5473301696
2352,223588.86175819134
2353,236053.32369241162
2354,124753.9372681297
2355,165296.95905663478
2356,196949.83116391022
2357,189084.86209326537
2358,206396.9550855523
2359,132864.30752666513
2360,131511.3729348471
2361,123003.78734718419
2362,219338.92046475166
2363,158565.1137169425
2364,198308.60797530122
2365,197426.8494014726
2366,199409.4351742774
2367,199409.4351742774
2368,249378.33751970742
2369,185977.52135882108
2370,152971.8672742928
2371,185848.36132771248
2372,195762.0276788861
2373,296890.3998752707
2374,282637.3728369671
2375,239810.99107794833
2376,216688.05489679848
2377,292372.6572518783
2378,138227.6998924391
2379,166632.6824185622
2380,140539.50764700258
2381,146427.65448672787
2382,169032.14541464334
2383,177509.29751657692
2384,221468.46253760447
2385,152699.62488076722
2386,139024.20150120129
2387,146328.36738272788
2388,96094.45235290618
2389,150817.4731057883
2390,158325.46636239885
2391,155483.0507768084
2392,127055.30031778773
2393,152149.92966728576
2394,156078.54226607707
2395,177084.58345215025
2396,153640.7743523335
2397,182848.40807384957
2398,128153.84665627779
2399,115454.41482081122
2400,105352.2040691383
2401,121775.88425555923
2402,137898.94243106304
2403,118958.08599447034
2404,161748.57871531442
2405,166560.77423741473
2406,146328.36738272788
2407,150707.24133894098
2408,133064.6529173537
2409,148932.5442120866
2410,148873.79501474765
2411,127187.37922764674
2412,158157.97512557314
2413,130868.7217672443
2414,131279.27706467005
2415,127550.67917840077
2416,120893.26640570418
2417,134615.50020317791
2418,130782.36931345623
2419,129682.1837071586
2420,144646.43960787688
2421,149384.15526072678
2422,119847.26137094895
2423,150231.40374955192
2424,145423.04083190297
2425,146607.3532048738
2426,126717.57646055124
2427,143530.54976396926
2428,163528.17326839746
2429,131930.87720954476
2430,140148.42019070976
2431,142621.1866205173
2432,174049.11376264808
2433,160155.33443893722
2434,140100.73062446978
2435,157873.0508350397
2436,132880.20418638407
2437,120279.85287801789
2438,128540.66135212453
2439,130455.54588154613
2440,114501.00016309616
2441,98633.13519432642
2442,110003.43017879463
2443,121212.1977773163
2444,139583.31175049776
2445,103889.44041211401
2446,127282.36767799506
2447,169211.81968797377
2448,141102.61493335877
2449,114260.70914885639
2450,116578.30048918293
2451,152971.1401491051
2452,150356.95303918002
2453,110250.77989385319
2454,140931.44065953488
2455,127649.07997037555
2456,111171.98664342657
2457,118981.52241526054
2458,175319.01831751564
2459,158148.18215574147
2460,131207.4194482713
2461,118981.52241526054
2462,134185.35279627074
2463,126125.7521873788
2464,127895.78120568136
2465,133992.48733269036
2466,119085.41664978067
2467,158301.33741186798
2468,94804.37662023354
2469,102526.15332892926
2470,140246.70004443164
2471,179292.12303771463
2472,126456.40602279482
2473,112664.76893596105
2474,108093.2368450992
2475,160585.3334158091
2476,117427.6553705188
2477,125968.65897611102
2478,154409.14256658434
2479,117866.48450022403
2480,179978.69191646972
2481,137187.5449682238
2482,137787.55736602558
2483,140449.92692388236
2484,127172.72603919437
2485,135744.82372106545
2486,157473.4636409294
2487,210158.28365152565
2488,158807.8386848495
2489,157580.88911201144
2490,170171.4305084644
2491,95673.57206668334
2492,172140.9143345212
2493,158742.27608000126
2494,142262.30413308402
2495,113498.78955844972
2496,195467.0410639584
2497,144380.81419817914
2498,128153.84665627779
2499,93410.1918324388
2500,152863.4541359007
2501,123405.95798544063
2502,141992.7352173182
2503,110237.99097888885
2504,143858.70423158942
2505,218463.4827250774
2506,224844.38351235373
2507,214306.0788102574
2508,224474.0600029794
2509,209678.2362552002
2510,211740.156723803
2511,183576.70055466218
2512,207879.32200902552
2513,221267.54334936192
2514,324039.5665698265
2515,147496.7915503285
2516,203873.84780829534
2517,150227.89247072494
2518,147514.1298378823
2519,247912.75292638747
2520,229017.38840452267
2521,196737.44107592176
2522,222239.83960342588
2523,136513.70169872866
2524,173387.55434178686
2525,157239.97074096426
2526,142055.46469033472
2527,144901.6222677481
2528,126605.66129262181
2529,128868.02607891452
2530,134429.61436414148
2531,213571.2293979743
2532,217589.10009163944
2533,199365.83979186194
2534,232233.7253405395
2535,235101.8673414982
2536,206150.15376082796
2537,243374.52520062687
2538,198725.0888148421
2539,196861.59801966877
2540,202735.0934980595
2541,206063.0398595901
2542,200692.0875576714
2543,165392.52400013237
2544,126712.6647622078
2545,135573.2017185489
2546,133485.3361553917
2547,146306.99540146213
2548,124348.9507248985
2549,169558.5210539639
2550,340339.6286096544
2551,139048.85642922303
2552,132625.2668050183
2553,99774.05892654943
2554,103783.87136982754
2555,135573.2017185489
2556,135573.2017185489
2557,116853.75315807814
2558,113529.20755842348
2559,135815.55905872514
2560,173988.96073743902
2561,203623.69228842726
2562,164075.74050912407
2563,172627.2872939279
2564,185439.25492045388
2565,171005.6656802925
2566,190713.4961939395
2567,165607.95007289894
2568,191160.16292825787
2569,196824.24572295914
2570,127412.75377585723
2571,173211.41239813744
2572,129913.80309090004
2573,199760.1615132009
2574,207762.10687069362
2575,131607.39843052666
2576,140019.78503381807
2577,127697.9267412816
2578,87928.45968408759
2579,97802.47045436503
2580,91993.84336404392
2581,120758.17918511345
2582,125526.00984033056
2583,252540.96809869725
2584,167769.43237113112
2585,213981.76243917938
2586,215125.95284575864
2587,164928.3967514533
2588,143852.5160280409
2589,141161.1348611658
2590,204423.82766065176
2591,162898.19749551604
2592,195338.4827126998
2593,279800.5616011032
2594,167056.02971399107
2595,255175.3958281286
2596,240510.20522956568
2597,232644.40314909635
2598,249464.0908594809
2599,405193.69013673166
2600,112114.77583257131
2601,142217.96366557802
2602,95273.2937334474
2603,103974.83549486421
2604,92973.76628701582
2605,94833.29403632077
2606,202308.05278575083
2607,180832.8688252555
2608,179649.04943507674
2609,188434.20142236297
2610,133385.66185734043
2611,115006.11600396533
2612,149232.75200395734
2613,139971.69429635536
2614,134083.3753108606
2615,142647.51068136102
2616,167453.27278690485
2617,167298.07515419563
2618,211302.92972618833
2619,163148.08375027328
2620,181331.70162299497
2621,181357.15135045123
2622,177743.9160519766
2623,219392.6837461022
2624,243298.2329958345
2625,213341.7078083923
2626,166568.54650284536
2627,129872.19589587484
2628,458190.75512527133
2629,494983.40053550986
2630,405020.13115276076
2631,445519.78981829603
2632,391611.8272523572
2633,338652.2664380355
2634,410980.9199788556
2635,172997.8474819151
2636,185269.93151668174
2637,274420.0263002783
2638,229891.42442908304
2639,169619.83097845086
2640,134500.31218192735
2641,118479.89802791033
2642,183457.86782749134
2643,101678.22241181799
2644,143257.13316606762
2645,109706.27809377584
2646,109068.61023781112
2647,109068.61023781112
2648,128240.2349130327
2649,159981.6663822986
2650,123435.65145680131
2651,151616.42419722525
2652,377428.1486884391
2653,239321.86140558188
2654,275887.2574186814
2655,387927.8650354032
2656,340630.8174554257
2657,401398.5331782436
2658,367303.535327937
2659,345399.4604869806
2660,410229.1223022433
2661,358869.47189016116
2662,387927.8650354032
2663,241619.39988594723
2664,305534.9291768723
2665,343544.9739565794
2666,282328.4024151019
2667,196476.53977750996
2668,191800.4864820786
2669,190771.25919831631
2670,233416.28808638078
2671,193561.85817217318
2672,200178.73830258695
2673,202552.54545464972
2674,188590.1402039613
2675,202063.99512275413
2676,206367.77284272513
2677,180437.13390377315
2678,198963.77232291905
2679,292474.2426621618
2680,301100.61621858535
2681,475013.3331954859
2682,294323.9797730769
2683,506008.5305472612
2684,308413.2478408123
2685,278655.64833369333
2686,245645.65309495904
2687,276166.07928893203
2688,193863.20682816827
2689,203557.23512385009
2690,321149.0264496338
2691,202032.0901141878
2692,141658.15215578463
2693,194739.64806942528
2694,131871.14231715957
2695,199365.83979186194
2696,200374.3204085229
2697,167835.8902559433
2698,203461.9344982602
2699,181959.58017461118
2700,181959.58017461118
2701,189811.6386177874
2702,127049.24469718523
2703,110734.73099167588
2704,139023.86972383375
2705,132582.33171242336
2706,136028.44711383383
2707,119737.76670622609
2708,133195.74524010965
2709,104077.85674041287
2710,135307.65125615272
2711,220510.12226781272
2712,427284.28286516946
2713,188519.09186431608
2714,168768.61425557488
2715,181400.81831064075
2716,160402.17235166518
2717,232095.59649533528
2718,212143.53713239147
2719,166818.36233995212
2720,137215.18729289382
2721,129822.71673248903
2722,172504.1781468455
2723,179811.16231913154
2724,149327.3710782259
2725,135954.65751686264
2726,135014.75602904917
2727,190441.5108982545
2728,165569.51335979364
2729,157017.14580258547
2730,135355.82998251403
2731,127087.48846075145
2732,149553.55417078742
2733,161238.0444921798
